DTMM,"PVR: Mega Mall, Gurgaon",50,2018-10-29 19:15:00,RECLINER,360.00,Sold Out,09:45 PM,201810292145,night,2018-10-29 19:15:00,N
DTON,PVR ECX Mall Of India: Noida,67,2018-10-29 19:15:00,CLASSIC..,210.00,Available,07:35 PM,201810291935,night,2018-10-29 19:15:00,N
DTON,PVR ECX Mall Of India: Noida,67,2018-10-29 19:15:00,PRIME..,240.00,Filling Fast,07:35 PM,201810291935,night,2018-10-29 19:15:00,N
DTON,PVR ECX Mall Of India: Noida,73,2018-10-29 19:15:00,CLASSIC..,180.00,Available,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
DTON,PVR ECX Mall Of India: Noida,73,2018-10-29 19:15:00,PRIME..,210.00,Available,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
DTON,PVR ECX Mall Of India: Noida,86,2018-10-29 19:15:00,CLASSIC..,180.00,Available,10:20 PM,201810292220,night,2018-10-29 19:15:00,N
DTON,PVR ECX Mall Of India: Noida,86,2018-10-29 19:15:00,PRIME..,210.00,Available,10:20 PM,201810292220,night,2018-10-29 19:15:00,N
DTSB,PVR: Shalimar Bagh,32,2018-10-29 19:15:00,CLASSIC,200.00,Filling Fast,07:45 PM,201810291945,night,2018-10-29 19:15:00,N
DTSB,PVR: Shalimar Bagh,32,2018-10-29 19:15:00,PRIME,225.00,Almost Full,07:45 PM,201810291945,night,2018-10-29 19:15:00,N
DTSB,PVR: Shalimar Bagh,30,2018-10-29 19:15:00,CLASSIC,200.00,Filling Fast,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
DTSB,PVR: Shalimar Bagh,30,2018-10-29 19:15:00,PRIME,225.00,Almost Full,09:00 PM,201810292100,night,2018-10-29 19:15:00,N
DTSB,PVR: Shalimar Bagh,75,2018-10-29 19:15:00,CLASSIC,200.00,Available,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
DTSB,PVR: Shalimar Bagh,75,2018-10-29 19:15:00,PRIME,225.00,Filling Fast,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
DTSG,"PVR: Star Mall, Gurgaon",67,2018-10-29 19:15:00,CLASSIC.,185.00,Available,09:30 PM,201810292130,night,2018-10-29 19:15:00,N
DTSG,"PVR: Star Mall, Gurgaon",67,2018-10-29 19:15:00,PRIME.,220.00,Filling Fast,09:30 PM,201810292130,night,2018-10-29 19:15:00,N
DTSG,"PVR: Star Mall, Gurgaon",100,2018-10-29 19:15:00,CLASSIC.,185.00,Available,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
DTSG,"PVR: Star Mall, Gurgaon",100,2018-10-29 19:15:00,PRIME.,220.00,Available,10:30 PM,201810292230,night,2018-10-29 19:15:00,N
DTVK,PVR Promenade: Vasant Kunj,63,2018-10-29 19:15:00,CLASSIC.,350.00,Available,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
DTVK,PVR Promenade: Vasant Kunj,63,2018-10-29 19:15:00,PRIME.,375.00,Almost Full,08:00 PM,201810292000,night,2018-10-29 19:15:00,N
